scope,audit_subset,pair,feature_idx,n_samples,gradxinput_mean,gradxinput_median,gradxinput_positive_frac,abs_gradxinput_mean,feature,strategy,rare_cell_ratio_trainref_le5,rare_used_bin_ratio_le5,entropy_norm,dominant_bin_ratio
pair_subset,model_amplification,Ransomware→Trojan,5,44,0.01520880963653326,0.006803717464208603,0.6363636363636364,0.14503934979438782,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair_subset,model_amplification,Ransomware→Trojan,6,44,0.06247572973370552,-0.00792456790804863,0.45454545454545453,0.3237093389034271,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,model_amplification,Ransomware→Trojan,7,44,-0.007215170655399561,-0.0005151138175278902,0.5,0.05151943862438202,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,model_amplification,Ransomware→Trojan,8,44,-0.06772278249263763,-0.011161213740706444,0.2727272727272727,0.0816759318113327,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,model_amplification,Ransomware→Trojan,9,44,-0.001105617848224938,-0.00112298340536654,0.2727272727272727,0.0031894571147859097,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,model_amplification,Ransomware→Trojan,10,44,-0.1672307401895523,-0.1092706099152565,0.2727272727272727,0.40014731884002686,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,model_amplification,Ransomware→Trojan,11,44,-0.003915073815733194,-0.0022063199430704117,0.4772727272727273,0.015001439489424229,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,model_amplification,Ransomware→Trojan,12,44,-0.10132654011249542,-0.029658310115337372,0.3181818181818182,0.15371538698673248,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,model_amplification,Ransomware→Trojan,13,44,-0.10736977308988571,-0.03370918706059456,0.4090909090909091,0.7376599907875061,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,model_amplification,Ransomware→Trojan,14,44,-0.023467225953936577,-0.0051844362169504166,0.36363636363636365,0.06656673550605774,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair_subset,model_amplification,Ransomware→Trojan,15,44,-0.01758951134979725,-0.0007679173722863197,0.4772727272727273,0.03409986197948456,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair_subset,model_amplification,Ransomware→Trojan,16,44,0.25294339656829834,0.06301973760128021,0.5681818181818182,0.7784820795059204,handles.nsemaphore,keep_current,0.00927980203089,0.26953125,0.7992274222335928,0.0389325027732741
pair_subset,model_amplification,Ransomware→Trojan,17,44,-0.19000382721424103,-0.006883307360112667,0.38636363636363635,0.4867209494113922,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair_subset,model_amplification,Ransomware→Trojan,18,44,-0.1820155531167984,-0.008613068610429764,0.3409090909090909,0.2617223560810089,handles.nsection,keep_current,0.0064425292260431,0.234375,0.7928771230914666,0.0606920385698438
pair_subset,model_amplification,Ransomware→Trojan,19,44,-0.09594562649726868,-0.014845287427306175,0.38636363636363635,0.24645866453647614,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair_subset,model_amplification,Ransomware→Trojan,20,44,-0.13385458290576935,-0.08366216719150543,0.4772727272727273,0.6104769110679626,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
pair_subset,model_amplification,Ransomware→Trojan,21,44,-0.03538579121232033,-0.0070588053204119205,0.36363636363636365,0.08072278648614883,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair_subset,model_amplification,Ransomware→Trojan,22,44,-0.2128332257270813,-0.12464415282011032,0.36363636363636365,0.5329844951629639,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
pair_subset,model_amplification,Ransomware→Trojan,23,44,-0.04428640753030777,-0.029893163591623306,0.3409090909090909,0.27898165583610535,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair_subset,model_amplification,Ransomware→Trojan,24,44,-0.001562003861181438,0.0029999129474163055,0.6136363636363636,0.03308143839240074,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
pair_subset,model_amplification,Ransomware→Trojan,25,44,-0.15165194869041443,-0.03269583731889725,0.3181818181818182,0.3226562440395355,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair_subset,model_amplification,Ransomware→Trojan,26,44,-0.0011572926305234432,-0.001008031889796257,0.4090909090909091,0.003981914836913347,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair_subset,model_amplification,Ransomware→Trojan,27,44,-0.05589693412184715,-0.0016930099809542298,0.4318181818181818,0.11894769966602325,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
pair_subset,model_amplification,Ransomware→Trojan,28,44,-0.14215406775474548,0.0006727240979671478,0.5681818181818182,0.2287086844444275,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
pair_subset,model_amplification,Ransomware→Trojan,29,44,0.005936490371823311,0.0007334547117352486,0.6590909090909091,0.01677411049604416,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
pair_subset,model_amplification,Ransomware→Trojan,30,44,-0.0007825809880159795,-0.0007173109333962202,0.38636363636363635,0.006239664275199175,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair_subset,model_amplification,Ransomware→Trojan,31,44,0.0004467693215701729,9.129440877586603e-05,0.5454545454545454,0.003514757612720132,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
pair_subset,model_amplification,Ransomware→Trojan,32,44,-0.0480027049779892,-0.0007949954597279429,0.4090909090909091,0.0590127594769001,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
pair_subset,model_amplification,Ransomware→Trojan,33,44,-0.008701671846210957,-0.0015953055117279291,0.38636363636363635,0.016969827935099602,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
pair_subset,model_amplification,Ransomware→Trojan,34,44,-0.019830700010061264,-0.0001331479288637638,0.4772727272727273,0.033243387937545776,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair_subset,model_amplification,Ransomware→Trojan,35,44,-0.00897342711687088,-0.0019929981790483,0.3409090909090909,0.01559428870677948,psxview.not_in_session,discrete_compact_offset0,0.0003839918081747,0.225,0.4810606180111996,0.4981013738373581
pair_subset,model_amplification,Ransomware→Trojan,36,44,-0.026966238394379616,-0.00441540963947773,0.2727272727272727,0.031715162098407745,psxview.not_in_deskthrd,discrete_compact_offset0,0.0013439713286116,0.5121951219512195,0.4825476873298571,0.3869357453707654
pair_subset,model_amplification,Ransomware→Trojan,37,44,0.021768463775515556,-0.0007395301945507526,0.45454545454545453,0.04621155187487602,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.0,0.0,0.5649092917914776,0.4458144892908951
pair_subset,model_amplification,Ransomware→Trojan,38,44,0.002340184058994055,0.0009622875368222594,0.5909090909090909,0.005893093533813953,psxview.not_in_eprocess_pool_false_avg,keep_current,0.003690587934124,0.9559748427672956,0.0109554845766252,0.9949227749808004
pair_subset,model_amplification,Ransomware→Trojan,39,44,-0.0018542862962931395,-0.0007003266364336014,0.4090909090909091,0.012792068533599377,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.0,0.0,0.6078890526288423,0.3878530591347384
pair_subset,model_amplification,Ransomware→Trojan,40,44,0.009247824549674988,7.77561217546463e-06,0.5,0.03572927415370941,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.0,0.0,0.5651203929512788,0.4457504906561993
pair_subset,model_amplification,Ransomware→Trojan,41,44,-0.02277555875480175,-0.0037081297487020493,0.36363636363636365,0.07460201531648636,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,0.0,0.0,0.765277320469504,0.0618866797508319
pair_subset,model_amplification,Ransomware→Trojan,42,44,-0.0056511578150093555,-0.0006476147100329399,0.45454545454545453,0.02771417424082756,psxview.not_in_session_false_avg,rank_uniform_offset,0.0,0.0,0.7579223476549959,0.0644679580168956
pair_subset,model_amplification,Ransomware→Trojan,43,44,0.009775734506547451,-0.0011285524815320969,0.45454545454545453,0.07300861179828644,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.0,0.0,0.7731383545067176,0.0613960235514975
pair_subset,model_amplification,Ransomware→Trojan,44,44,-0.004253596533089876,-0.0044276900589466095,0.3409090909090909,0.012207690626382828,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
pair_subset,model_amplification,Ransomware→Trojan,45,44,-0.0030224532820284367,-2.6420457288622856e-05,0.5,0.02910238318145275,svcscan.nservices,discrete_compact_offset0,0.0005759877122621,0.5333333333333333,0.3474434787888976,0.4652274084819524
pair_subset,model_amplification,Ransomware→Trojan,46,44,-0.029664548113942146,-0.013646602630615234,0.29545454545454547,0.08191485702991486,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair_subset,model_amplification,Ransomware→Trojan,47,44,-0.000882851192727685,-0.00039256259333342314,0.4318181818181818,0.010166125372052193,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair_subset,model_amplification,Ransomware→Trojan,48,44,0.0010171417379751801,0.0015783053822815418,0.6363636363636364,0.011156085878610611,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair_subset,model_amplification,Ransomware→Trojan,49,44,-0.055912960320711136,-0.005961589515209198,0.3181818181818182,0.08481063693761826,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
pair_subset,model_amplification,Ransomware→Trojan,50,44,-0.002011458855122328,-0.0015916050178930163,0.29545454545454547,0.004233701154589653,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,model_amplification,Ransomware→Trojan,51,44,-0.43228796124458313,-0.051085419952869415,0.22727272727272727,0.5385504961013794,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair_subset,model_amplification,Ransomware→Trojan,52,44,-0.0036858050152659416,0.003261591773480177,0.5454545454545454,0.15899676084518433,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair_subset,model_amplification,Ransomware→Trojan,53,44,-0.000530053919646889,-0.0006152074201963842,0.4318181818181818,0.00319068506360054,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair_subset,model_amplification,Ransomware→Trojan,54,44,-0.00019039750623051077,-0.0004865017835982144,0.4318181818181818,0.004683811217546463,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair_subset,model_amplification,Spyware→Ransomware,0,41,-0.008314263075590134,0.00024260254576802254,0.5365853658536586,0.043356578797101974,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair_subset,model_amplification,Spyware→Ransomware,1,41,0.011874212883412838,0.0018761686515063047,0.5853658536585366,0.03601643815636635,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
pair_subset,model_amplification,Spyware→Ransomware,2,41,-0.016754193231463432,0.0013214647769927979,0.5365853658536586,0.05631609633564949,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
pair_subset,model_amplification,Spyware→Ransomware,3,41,0.0016489146510139108,0.0009570315014570951,0.6585365853658537,0.004122013226151466,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,model_amplification,Spyware→Ransomware,4,41,0.0017272339900955558,-7.194100180640817e-05,0.4878048780487805,0.018156154081225395,pslist.avg_handlers,rank_uniform_offset,0.0,0.0,0.957794232611417,0.0151250106664391
pair_subset,model_amplification,Spyware→Ransomware,5,41,0.025200393050909042,0.004079960286617279,0.5853658536585366,0.1169247031211853,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair_subset,model_amplification,Spyware→Ransomware,6,41,0.059487052261829376,-0.0025775879621505737,0.4634146341463415,0.23277461528778076,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,model_amplification,Spyware→Ransomware,7,41,-0.0005137983243912458,-0.00011834688484668732,0.4878048780487805,0.020589554682374,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,model_amplification,Spyware→Ransomware,8,41,-0.007828320376574993,-0.0018377481028437614,0.4878048780487805,0.052591532468795776,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,model_amplification,Spyware→Ransomware,9,41,0.0023655176628381014,0.0012960538733750582,0.6585365853658537,0.003667067037895322,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,model_amplification,Spyware→Ransomware,10,41,-0.043986883014440536,0.00526544451713562,0.5365853658536586,0.22023412585258484,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,model_amplification,Spyware→Ransomware,11,41,-0.0012710456503555179,0.0013681873679161072,0.5609756097560976,0.017688404768705368,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,model_amplification,Spyware→Ransomware,12,41,-0.014849203638732433,-0.002360135316848755,0.43902439024390244,0.07211796939373016,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,model_amplification,Spyware→Ransomware,13,41,-0.05728872865438461,0.03884121775627136,0.5853658536585366,0.6085988879203796,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,model_amplification,Spyware→Ransomware,14,41,-0.005119489971548319,0.0031917872838675976,0.5853658536585366,0.04560566321015358,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
pair_subset,model_amplification,Spyware→Ransomware,15,41,0.0014986846363171935,0.0008674412965774536,0.5365853658536586,0.01789211854338646,handles.ndirectory,discrete_compact_offset0,0.0010026452769007,0.2019230769230769,0.7041268139226854,0.0998592030036692
pair_subset,model_amplification,Spyware→Ransomware,16,41,-0.5861111879348755,-0.08886480331420898,0.4146341463414634,1.6979622840881348,handles.nsemaphore,keep_current,0.00927980203089,0.26953125,0.7992274222335928,0.0389325027732741
pair_subset,model_amplification,Spyware→Ransomware,17,41,0.23794050514698029,0.006063454784452915,0.5365853658536586,0.48682454228401184,handles.ntimer,discrete_compact_offset0,0.0013866370850755,0.2439024390243902,0.7453838702633432,0.0856515061012031
pair_subset,model_amplification,Spyware→Ransomware,18,41,-0.05941007286310196,0.003055121749639511,0.6097560975609756,0.12498632073402405,handles.nsection,keep_current,0.0064425292260431,0.234375,0.7928771230914666,0.0606920385698438
pair_subset,model_amplification,Spyware→Ransomware,19,41,0.0016161527018994093,0.02072732150554657,0.7804878048780488,0.13122756779193878,handles.nmutant,keep_current,0.0024319481184401,0.145679012345679,0.8406808847073096,0.0551668231077737
pair_subset,model_amplification,Spyware→Ransomware,20,41,0.3920735716819763,0.18412351608276367,0.7317073170731707,0.6457120180130005,ldrmodules.not_in_load,keep_current,0.0015999658673948,0.2,0.7895089801002002,0.0708038228517791
pair_subset,model_amplification,Spyware→Ransomware,21,41,0.01762324385344982,-0.002562055829912424,0.4634146341463415,0.062238309532403946,ldrmodules.not_in_init,keep_current,0.0020266234320334,0.2111111111111111,0.8092464216563752,0.0510709104872429
pair_subset,model_amplification,Spyware→Ransomware,22,41,0.3694320321083069,0.1730107069015503,0.7560975609756098,0.5240952968597412,ldrmodules.not_in_mem,keep_current,0.0015999658673948,0.2,0.789586786756279,0.0705904940694598
pair_subset,model_amplification,Spyware→Ransomware,23,41,0.030479280278086662,0.015647511929273605,0.5609756097560976,0.1680394560098648,ldrmodules.not_in_load_avg,rank_uniform_offset,0.0,0.0,0.9261698233703296,0.0191142588958102
pair_subset,model_amplification,Spyware→Ransomware,24,41,-0.020306915044784546,0.0010213864734396338,0.5609756097560976,0.037713803350925446,ldrmodules.not_in_init_avg,rank_uniform_offset,0.0,0.0,0.9390541473754483,0.0266874306681457
pair_subset,model_amplification,Spyware→Ransomware,25,41,-0.05799106881022453,-0.0012004077434539795,0.4634146341463415,0.23968687653541565,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.0,0.0,0.9256344286247992,0.0191142588958102
pair_subset,model_amplification,Spyware→Ransomware,26,41,0.001622594310902059,-7.842294871807098e-05,0.4878048780487805,0.0082966024056077,malfind.ninjections,discrete_compact_offset0,0.0023679494837443,0.4414414414414414,0.414439567232933,0.4242896151548767
pair_subset,model_amplification,Spyware→Ransomware,27,41,-0.06539297103881836,-0.0037355348467826843,0.36585365853658536,0.27677100896835327,malfind.commitCharge,keep_current,0.0121384077139687,0.7049180327868853,0.3960846711131229,0.3265423670961686
pair_subset,model_amplification,Spyware→Ransomware,28,41,-0.24268101155757904,-0.004146048799157143,0.36585365853658536,0.29464852809906006,malfind.protection,keep_current,0.0041812441334584,0.3842364532019704,0.4320945804859872,0.4135591774042154
pair_subset,model_amplification,Spyware→Ransomware,29,41,0.015637710690498352,-0.0010441681370139122,0.36585365853658536,0.1237700954079628,malfind.uniqueInjections,rank_uniform_offset,0.0,0.0,0.4081501547524259,0.4274468811332025
pair_subset,model_amplification,Spyware→Ransomware,30,41,0.0018981847679242492,0.0008952119387686253,0.5853658536585366,0.008098973892629147,psxview.not_in_pslist,discrete_compact_offset0,0.0003839918081747,0.225,0.4811295098566227,0.4979307108115027
pair_subset,model_amplification,Spyware→Ransomware,31,41,0.0015311879105865955,0.0013320264406502247,0.6341463414634146,0.0029202126897871494,psxview.not_in_eprocess_pool,discrete_compact_offset0,0.0,0.0,0.0225687031657825,0.9978027135421113
pair_subset,model_amplification,Spyware→Ransomware,32,41,0.009836023673415184,0.0017090924084186554,0.5853658536585366,0.020893258973956108,psxview.not_in_ethread_pool,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4418943899258692,0.4383906476661831
pair_subset,model_amplification,Spyware→Ransomware,33,41,0.005848787724971771,0.0016758237034082413,0.6829268292682927,0.017083127051591873,psxview.not_in_pspcid_list,discrete_compact_offset0,0.0004266575646386,0.225,0.4812722049435046,0.4978667121768069
pair_subset,model_amplification,Spyware→Ransomware,34,41,0.005705563817173243,0.0016543865203857422,0.6585365853658537,0.013977089896798134,psxview.not_in_csrss_handles,discrete_compact_offset0,0.0014506357197713,0.5384615384615384,0.4422737565803443,0.437494666780442
pair_subset,model_amplification,Spyware→Ransomware,35,41,0.005294161383062601,0.0022895117290318012,0.7317073170731707,0.01953737623989582,psxview.not_in_session,discrete_compact_offset0,0.0003839918081747,0.225,0.4810606180111996,0.4981013738373581
pair_subset,model_amplification,Spyware→Ransomware,36,41,-0.00042858425877057016,0.0012157130986452103,0.5365853658536586,0.019233623519539833,psxview.not_in_deskthrd,discrete_compact_offset0,0.0013439713286116,0.5121951219512195,0.4825476873298571,0.3869357453707654
pair_subset,model_amplification,Spyware→Ransomware,37,41,-0.030020399019122124,0.00010021030902862549,0.5121951219512195,0.04865003377199173,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.0,0.0,0.5649092917914776,0.4458144892908951
pair_subset,model_amplification,Spyware→Ransomware,38,41,0.003080169903114438,0.0013617806835100055,0.5609756097560976,0.0053461333736777306,psxview.not_in_eprocess_pool_false_avg,keep_current,0.003690587934124,0.9559748427672956,0.0109554845766252,0.9949227749808004
pair_subset,model_amplification,Spyware→Ransomware,39,41,0.020828666165471077,-0.0001734308898448944,0.4878048780487805,0.06920072436332703,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.0,0.0,0.6078890526288423,0.3878530591347384
pair_subset,model_amplification,Spyware→Ransomware,40,41,-0.009137238375842571,0.001631617546081543,0.5853658536585366,0.04641108214855194,psxview.not_in_pspcid_list_false_avg,rank_uniform_offset,0.0,0.0,0.5651203929512788,0.4457504906561993
pair_subset,model_amplification,Spyware→Ransomware,41,41,0.020357761532068253,-0.003047076053917408,0.43902439024390244,0.07694651186466217,psxview.not_in_csrss_handles_false_avg,rank_uniform_offset,0.0,0.0,0.765277320469504,0.0618866797508319
pair_subset,model_amplification,Spyware→Ransomware,42,41,0.020060144364833832,-0.0006883053574711084,0.43902439024390244,0.04625434800982475,psxview.not_in_session_false_avg,rank_uniform_offset,0.0,0.0,0.7579223476549959,0.0644679580168956
pair_subset,model_amplification,Spyware→Ransomware,43,41,0.029181698337197304,0.008992664515972137,0.6341463414634146,0.047609586268663406,psxview.not_in_deskthrd_false_avg,rank_uniform_offset,0.0,0.0,0.7731383545067176,0.0613960235514975
pair_subset,model_amplification,Spyware→Ransomware,44,41,0.006235701497644186,0.0012446148321032524,0.6097560975609756,0.017992625012993813,modules.nmodules,discrete_compact_offset0,2.133287823193105e-05,0.3333333333333333,0.1489351871718083,0.9614088232784368
pair_subset,model_amplification,Spyware→Ransomware,45,41,0.004195732530206442,0.0010213167406618595,0.5853658536585366,0.01591629348695278,svcscan.nservices,discrete_compact_offset0,0.0005759877122621,0.5333333333333333,0.3474434787888976,0.4652274084819524
pair_subset,model_amplification,Spyware→Ransomware,46,41,0.014225074090063572,0.002231378573924303,0.5853658536585366,0.04194045811891556,svcscan.kernel_drivers,discrete_compact_offset0,0.0003413260517108,0.631578947368421,0.2858217306248617,0.4982080382285178
pair_subset,model_amplification,Spyware→Ransomware,47,41,0.016826830804347992,0.0027188118547201157,0.5609756097560976,0.024859676137566566,svcscan.fs_drivers,discrete_compact_offset0,0.0001706630258554,0.7,0.0038660702130916,0.9990400204795632
pair_subset,model_amplification,Spyware→Ransomware,48,41,-0.0016947512049227953,-0.0033804168924689293,0.4146341463414634,0.016738031059503555,svcscan.process_services,discrete_compact_offset0,0.0002559945387831,0.4285714285714285,0.3262482609122556,0.590664732485707
pair_subset,model_amplification,Spyware→Ransomware,49,41,0.03172487020492554,0.004733739420771599,0.6097560975609756,0.04249491170048714,svcscan.shared_process_services,discrete_compact_offset0,0.0004693233211024,0.6363636363636364,0.2762666726609017,0.4982080382285178
pair_subset,model_amplification,Spyware→Ransomware,50,41,0.002907163929194212,0.0008882377296686172,0.6585365853658537,0.004246319644153118,svcscan.interactive_process_services,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,model_amplification,Spyware→Ransomware,51,41,0.10401006042957306,0.013585668057203293,0.5853658536585366,0.2672026455402374,svcscan.nactive,discrete_compact_offset0,0.0005119890775663,0.4117647058823529,0.6257817858570436,0.2431094803310862
pair_subset,model_amplification,Spyware→Ransomware,52,41,-0.011731334030628204,0.0015240460634231567,0.5365853658536586,0.17074091732501984,callbacks.ncallbacks,discrete_compact_offset0,0.0001493301476235,0.3076923076923077,0.4401119934117515,0.4277028756719856
pair_subset,model_amplification,Spyware→Ransomware,53,41,0.0034938883036375046,0.0010760563891381025,0.6829268292682927,0.004377871751785278,callbacks.nanonymous,discrete_compact_offset0,0.0,0.0,0.009929783324449,0.9991466848707228
pair_subset,model_amplification,Spyware→Ransomware,54,41,0.0019457180751487613,0.0012381784617900848,0.7073170731707317,0.0038929327856749296,callbacks.ngeneric,discrete_compact_offset0,0.0,0.0,0.0018398586095722,0.9998720027306084
pair_subset,model_amplification,Spyware→Trojan,0,67,-0.012673935852944851,1.8878490664064884e-05,0.5074626865671642,0.052728328853845596,pslist.nproc,discrete_compact_offset0,0.0014933014762351,0.4761904761904761,0.5634949111118889,0.1704496970731291
pair_subset,model_amplification,Spyware→Trojan,1,67,0.004239543806761503,0.0024702362716197968,0.7014925373134329,0.023617595434188843,pslist.nppid,discrete_compact_offset0,0.0010026452769007,0.5625,0.5190073122926573,0.2815086611485621
pair_subset,model_amplification,Spyware→Trojan,2,67,-0.0307657178491354,0.0012624114751815796,0.5373134328358209,0.06279920041561127,pslist.avg_threads,rank_uniform_offset,0.0,0.0,0.883099511072012,0.0371618738800238
pair_subset,model_amplification,Spyware→Trojan,3,67,0.00011313377763144672,-2.5077257305383682e-05,0.4925373134328358,0.0032187774777412415,pslist.nprocs64bit,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,model_amplification,Spyware→Trojan,4,67,0.013399012386798859,0.0005262084305286407,0.5373134328358209,0.029878241941332817,pslist.avg_handlers,rank_uniform_offset,0.0,0.0,0.957794232611417,0.0151250106664391
pair_subset,model_amplification,Spyware→Trojan,5,67,0.056668076664209366,0.008017003536224365,0.582089552238806,0.14828148484230042,dlllist.ndlls,keep_current,0.0059518730267087,0.130859375,0.8525194789024727,0.0283513951702363
pair_subset,model_amplification,Spyware→Trojan,6,67,-0.09041037410497665,-0.012776789255440235,0.43283582089552236,0.2750134766101837,dlllist.avg_dlls_per_proc,rank_uniform_offset,0.0,0.0,0.8727011258819214,0.0405751343971328
pair_subset,model_amplification,Spyware→Trojan,7,67,-0.02297796681523323,-0.0024133063852787018,0.3880597014925373,0.03923685848712921,handles.nhandles,rank_uniform_offset,0.0,0.0,0.9198092477997551,0.0156583326222373
pair_subset,model_amplification,Spyware→Trojan,8,67,-0.013443841598927975,-0.0008631772361695766,0.4626865671641791,0.058118097484111786,handles.avg_handles_per_proc,rank_uniform_offset,0.0,0.0,0.9584890477296152,0.0121810734704326
pair_subset,model_amplification,Spyware→Trojan,9,67,-0.00032081324025057256,-0.0006113382987678051,0.373134328358209,0.003205427899956703,handles.nport,constant,0.0,0.0,-1.4428232973175177e-12,1.0
pair_subset,model_amplification,Spyware→Trojan,10,67,-0.018520088866353035,-0.009412083774805069,0.43283582089552236,0.4397110342979431,handles.nfile,keep_current,0.0,0.0,0.965457167902262,0.0166609778991381
pair_subset,model_amplification,Spyware→Trojan,11,67,0.004910660441964865,0.001033497042953968,0.5671641791044776,0.012813177891075611,handles.nevent,keep_current,0.0,0.0,0.9947520106426578,0.004629234576329
pair_subset,model_amplification,Spyware→Trojan,12,67,-0.14768245816230774,-0.005454114638268948,0.3283582089552239,0.17489108443260193,handles.ndesktop,discrete_compact_offset0,0.0003839918081747,0.1666666666666666,0.6624280875401419,0.1653938049321614
pair_subset,model_amplification,Spyware→Trojan,13,67,-0.12581594288349152,-0.024226844310760498,0.44776119402985076,0.7922198176383972,handles.nkey,keep_current,0.0069118525471456,0.2265625,0.8172767122869657,0.030911340558068
pair_subset,model_amplification,Spyware→Trojan,14,67,-0.012818423099815845,0.00022419728338718414,0.5074626865671642,0.049044445157051086,handles.nthread,keep_current,0.0058238757573171,0.166015625,0.8934861158109448,0.0165543135079784
