audit_subset,pair,feature_idx,feature,strategy,delta_margin_mean,delta_margin_positive_frac,abs_delta_margin_mean,gradxinput_mean,gradxinput_positive_frac,abs_gradxinput_mean,last_cls_attention_mean,rollout_attention_mean,occ_support_score,grad_support_score,attn_score,consensus_wrong_support_score
all_wrong_high_conf,ALL,25,ldrmodules.not_in_mem_avg,rank_uniform_offset,0.43249350786209106,0.725,0.7541218996047974,-0.0598248615860939,0.45,0.2927425503730774,,,0.21717715908941937,0.0,0.0,0.10858857954470968
all_wrong_high_conf,ALL,26,malfind.ninjections,discrete_compact_offset0,-0.00513949990272522,0.434375,0.07355091720819473,0.0011655462440103292,0.503125,0.007713586091995239,,,0.0,0.0585638764429505,0.0,0.020497356755032673
all_wrong_high_conf,ALL,27,malfind.commitCharge,keep_current,1.4540801048278809,0.6,2.5298361778259277,0.01990213617682457,0.484375,0.20001883804798126,,,0.7301681540053567,1.0,0.0,0.7150840770026783
all_wrong_high_conf,ALL,28,malfind.protection,keep_current,0.8688986897468567,0.58125,1.4486844539642334,-0.08967147767543793,0.553125,0.24264907836914062,,,0.4363185702105692,0.0,0.0,0.2181592851052846
all_wrong_high_conf,ALL,29,malfind.uniqueInjections,rank_uniform_offset,0.33969205617904663,0.4625,1.8992774486541748,0.016937708482146263,0.496875,0.06236705929040909,,,0.17057679337404727,0.8510497733338649,0.0,0.3831558173538763
all_wrong_high_conf,ALL,30,psxview.not_in_pslist,discrete_compact_offset0,-0.013025110587477684,0.36875,0.05204642936587334,0.0005270919064059854,0.475,0.008274456486105919,,,0.0,0.026484187512482594,0.0,0.009269465629368907
all_wrong_high_conf,ALL,31,psxview.not_in_eprocess_pool,discrete_compact_offset0,-0.0002527885080780834,0.0,0.0002527885080780834,5.004694685339928e-05,0.54375,0.004230265039950609,,,0.0,0.0025146520156804786,0.0,0.0008801282054881675
all_wrong_high_conf,ALL,32,psxview.not_in_ethread_pool,discrete_compact_offset0,-0.014282080344855785,0.378125,0.05084576457738876,0.004266665782779455,0.484375,0.020734485238790512,,,0.0,0.21438230272727493,0.0,0.07503380595454621
all_wrong_high_conf,ALL,33,psxview.not_in_pspcid_list,discrete_compact_offset0,-0.01127613428980112,0.40625,0.048905979841947556,-0.002453299704939127,0.4375,0.01566573791205883,,,0.0,0.0,0.0,0.0
all_wrong_high_conf,ALL,34,psxview.not_in_csrss_handles,discrete_compact_offset0,-0.001810812158510089,0.421875,0.04873538762331009,0.002008892362937331,0.484375,0.013591165654361248,,,0.0,0.10093852966781651,0.0,0.03532848538373578
all_wrong_high_conf,ALL,35,psxview.not_in_session,discrete_compact_offset0,-0.011962320655584335,0.371875,0.04683176800608635,-0.0019922840874642134,0.471875,0.013864284381270409,,,0.0,0.0,0.0,0.0
all_wrong_high_conf,ALL,36,psxview.not_in_deskthrd,discrete_compact_offset0,-0.018060406669974327,0.371875,0.14775820076465607,-0.006152682472020388,0.446875,0.02342047728598118,,,0.0,0.0,0.0,0.0
all_wrong_high_conf,ALL,37,psxview.not_in_pslist_false_avg,rank_uniform_offset,0.03978000208735466,0.478125,0.2788657248020172,-0.007241793908178806,0.490625,0.04122345894575119,,,0.019975578095053553,0.0,0.0,0.009987789047526776
all_wrong_high_conf,ALL,38,psxview.not_in_eprocess_pool_false_avg,keep_current,0.029321620240807533,0.00625,0.029321620240807533,0.015545669011771679,0.475,0.020767783746123314,,,0.014723888493207053,0.7811055493567638,0.0,0.28074888652147084
all_wrong_high_conf,ALL,39,psxview.not_in_ethread_pool_false_avg,rank_uniform_offset,0.15649573504924774,0.628125,0.3558354377746582,-0.0074556684121489525,0.484375,0.06790827214717865,,,0.07858453024095707,0.0,0.0,0.03929226512047854
